FID,gid,name,state_name,crops,manure,forest,primmill,secmill,urban,landfill,total
ReAtlas_biomass.1598,1598,Scott,Mississippi,2227.475,9396.611,65162,204678,497.765,2997.634,5733.668,348683.016
ReAtlas_biomass.1601,1601,Lauderdale,Mississippi,0,15.997,67858,37353,1000.512,9105.68,6127.015,139029.464
ReAtlas_biomass.1602,1602,Newton,Mississippi,0,4819.73,50195,0,248.882,2435.99,0,103126.558
ReAtlas_biomass.1604,1604,Clarke,Mississippi,0,10.87,103191,82351,16.33,2323.613,0,196865.68
ReAtlas_biomass.1606,1606,Jasper,Mississippi,0,1725.356,53828,169998,248.882,2070.494,0,260603.489
ReAtlas_biomass.1607,1607,Smith,Mississippi,0,7247.251,36485,132946,0,1875.609,0,208948.232
ReAtlas_biomass.1610,1610,Wayne,Mississippi,0,4404.124,93850,226383,1967.465,2737.484,0,334319.582
ReAtlas_biomass.1612,1612,Jones,Mississippi,0,4110.353,63267,8771,1269.806,6889.763,0,114608.767
ReAtlas_biomass.1615,1615,Lawrence,Mississippi,0,1107.895,60720,227185,0,1404.347,0,307285.869
ReAtlas_biomass.1617,1617,Lincoln,Mississippi,0,2079.376,87881,85928,20.412,3830.677,0,208964.417
ReAtlas_biomass.1618,1618,Franklin,Mississippi,0,5.742,59249,169730,244.8,837.005,0,245620.853
ReAtlas_biomass.1619,1619,Greene,Mississippi,0,532.639,54174,49839,0,1589.969,0,107431.308
ReAtlas_biomass.2187,2187,Lincoln,Kansas,62581.721,0.972,11296,0,0,428.296,0,158265.193
ReAtlas_biomass.1621,1621,Lamar,Mississippi,0,1043.765,45677,0,742.565,4415.63,0,73340.785
ReAtlas_biomass.1622,1622,Marion,Mississippi,0,1573.733,60532,170915,20.412,2989.783,0,288572.916
ReAtlas_biomass.1623,1623,Perry,Mississippi,0,542.178,44652,0,0,1474.94,1202.607,68042.522
ReAtlas_biomass.1625,1625,Walthall,Mississippi,0,2122.881,40823,0,988.265,1501.615,0,113734.882
ReAtlas_biomass.1626,1626,Pike,Mississippi,0,1308.881,38850,248707,992.347,4221.19,0,309999.851
ReAtlas_biomass.1630,1630,Stone,Mississippi,0,8.614,25207,414011,248.882,1531.191,0,447751.564
ReAtlas_biomass.2193,2193,Russell,Kansas,55281.26,42.034,0,0,0,972.987,563.904,224887.627
ReAtlas_biomass.1635,1635,Scotland,Missouri,75879.399,1191.002,5724,4349,493.682,531.338,0,317133.982
ReAtlas_biomass.1638,1638,Atchison,Missouri,125350.405,453.575,2828,0,0,776.412,149.313,177071.145
ReAtlas_biomass.1639,1639,Mercer,Missouri,28710.239,79.508,3135,0,0,400.61,0,271511.221
ReAtlas_biomass.1641,1641,Harrison,Missouri,67287.413,510.996,8145,1638,4.082,943.677,0,498546.558
ReAtlas_biomass.1643,1643,Gentry,Missouri,41424.705,4709.134,1736,0,252.965,731.59,0,385369.806
ReAtlas_biomass.1644,1644,Sullivan,Missouri,22467.436,123.997,2800,0,0,860.543,0,342720.675
ReAtlas_biomass.1645,1645,Adair,Missouri,35125.639,324.702,3410,0,4.082,2754.082,420.133,212903.886
ReAtlas_biomass.1646,1646,Knox,Missouri,74068.611,697.356,4900,8757,0,555.794,0,321356.181
ReAtlas_biomass.1647,1647,Grundy,Missouri,61446.323,580.79,15759,0,0,1203.146,963.815,335114.881
ReAtlas_biomass.1649,1649,Lewis,Missouri,82812.276,1043.77,5424,0,244.8,1300.537,2180.5,250048.671
ReAtlas_biomass.1650,1650,Daviess,Missouri,55406.563,3760.176,6181,13411,0,854.748,0,385986.367
ReAtlas_biomass.1652,1652,DeKalb,Missouri,34670.192,604.884,3481,0,8.165,1418.15,0,272931.027
ReAtlas_biomass.1653,1653,Macon,Missouri,68353.269,754.122,7106,0,244.8,1771.485,2042.134,358124.244
ReAtlas_biomass.1654,1654,Linn,Missouri,50279.968,807.71,6637,16956,0,1557.372,0,440078.839
ReAtlas_biomass.1656,1656,Shelby,Missouri,99745.279,3170.681,3773,0,0,724.979,0,197221.652
ReAtlas_biomass.1659,1659,Caldwell,Missouri,32317.534,602.669,4018,0,4.082,1047.146,0,264637.337
ReAtlas_biomass.1660,1660,Clinton,Missouri,43039.022,542.605,2164,0,261.13,2023.734,0,166190.202
ReAtlas_biomass.1662,1662,Ralls,Missouri,80101.872,589.05,7124,5921,248.882,1117.202,996.437,213001.639
ReAtlas_biomass.1663,1663,Monroe,Missouri,93927.981,3278.772,8232,0,4.082,992.834,0,280225.226
ReAtlas_biomass.1665,1665,Randolph,Missouri,39320.438,536.789,18521,27296,734.4,2992.94,1094.814,285501.703
ReAtlas_biomass.1672,1672,Howard,Missouri,58277.555,457.866,13214,10666,0,1179.687,0,178278.732
ReAtlas_biomass.1673,1673,Lafayette,Missouri,160038.683,3192.711,2170,0,289.706,3605.311,0,210104.151
ReAtlas_biomass.1679,1679,Cooper,Missouri,76267.249,2080.471,1867,753,4.082,1868.305,794.621,173072.298
ReAtlas_biomass.1680,1680,Warren,Missouri,30094.328,870.159,5953,0,514.094,2705.885,496.86,64064.311
ReAtlas_biomass.1681,1681,St. Charles,Missouri,67067.478,710.264,24988,0,2747.671,30815.177,0,132997.825
ReAtlas_biomass.1682,1682,Pettis,Missouri,79080.126,1669.673,5365,4805,0,4383.109,5512.905,172851.414
ReAtlas_biomass.1683,1683,Johnson,Missouri,51536.231,842.552,434,0,501.847,5327.32,16283,131799.098
ReAtlas_biomass.1684,1684,Moniteau,Missouri,20344.527,1629.232,1010,0,257.047,1671.786,0,81646.635
ReAtlas_biomass.2195,2195,Ellis,Kansas,44255.249,118.969,0,0,20.412,3474.217,0,127855.89
ReAtlas_biomass.2196,2196,Gove,Kansas,62201.778,47.126,0,0,8.165,458.027,0,62720.169
ReAtlas_biomass.2197,2197,Trego,Kansas,55842.241,114.671,0,0,0,578.853,328.192,152842.587
ReAtlas_biomass.1694,1694,Benton,Missouri,20197.964,767.638,25982,4120,257.047,1831.907,0,61811.983
ReAtlas_biomass.1695,1695,Jefferson,Missouri,6705.553,214.965,29942,0,787.471,21486.453,6573.161,67996.732
ReAtlas_biomass.2200,2200,Saline,Kansas,68934.187,136.031,90,0,48.989,6597.255,8025.37,171079.7
ReAtlas_biomass.2201,2201,Ellsworth,Kansas,52561.253,0.389,1,0,0,871.839,0,185991.727
ReAtlas_biomass.1700,1700,St. Clair,Missouri,23587.44,426.451,5213,0,12.247,1029.195,0,61672.96
ReAtlas_biomass.1701,1701,Crawford,Missouri,0,141.025,40269,40241,734.4,2522.375,263.228,86007.261
ReAtlas_biomass.2202,2202,Morris,Kansas,30586.584,38.812,519,0,0,821.444,0,53553.687
ReAtlas_biomass.2203,2203,Osage,Kansas,48420.016,48.315,1138,0,244.8,2000.468,0,137217.724
ReAtlas_biomass.2204,2204,Lyon,Kansas,44487.333,558.246,1573,0,493.682,4664.63,0,125237.865
ReAtlas_biomass.2205,2205,Franklin,Kansas,41466.24,282.344,6244,0,24.494,2966.707,0,79862.843
ReAtlas_biomass.2206,2206,Miami,Kansas,27488.674,158.115,7981,507,252.965,3484.466,0,74695.705
ReAtlas_biomass.2208,2208,Scott,Kansas,71344.842,506.063,0,0,0,703.657,0,72563.028
ReAtlas_biomass.2211,2211,Ness,Kansas,54767.888,0.194,4903,0,0,504.232,0,230151.751
ReAtlas_biomass.2212,2212,Rush,Kansas,60556.469,39.389,0,0,0,425.064,0,158759.45
ReAtlas_biomass.1715,1715,Iron,Missouri,0,65.815,45421,31119,742.565,1322.183,60.731,79020.236
ReAtlas_biomass.1716,1716,Barton,Missouri,81935.06,1697.064,9966,20111,273.377,1518.809,13652.81,233923.8
ReAtlas_biomass.1717,1717,Madison,Missouri,0,187.796,20742,27224,742.565,1349.016,185.864,51577.042
ReAtlas_biomass.1720,1720,Reynolds,Missouri,0,68.515,81045,69245,1714.5,804.029,49.686,153002.657
ReAtlas_biomass.1721,1721,Bollinger,Missouri,24822.281,407.752,27930,16786,750.73,1373.435,0,87415.872
ReAtlas_biomass.1722,1722,Dade,Missouri,30676.268,634.134,26019,0,16.33,844.831,0,84450.321
ReAtlas_biomass.1724,1724,Wright,Missouri,0,2943.871,29973,12840,257.047,2186.885,6562.241,54792.734
ReAtlas_biomass.2214,2214,McPherson,Kansas,175923.486,185.082,149,154,8.165,3628.468,0,221288.487
ReAtlas_biomass.1727,1727,Jasper,Missouri,41910.245,1438.727,6216,0,2302.078,11253.468,5343.511,120973.505
ReAtlas_biomass.1728,1728,Wayne,Missouri,2274.161,109.704,53622,32304,505.93,1504.59,185.35,93328.64
ReAtlas_biomass.2215,2215,Marion,Kansas,108378.05,586.001,92,0,12.247,1690.125,532.307,181090.112
ReAtlas_biomass.1729,1729,Lawrence,Missouri,7998.763,2414.906,5726,0,775.224,3844.589,1620.763,60154.391
ReAtlas_biomass.2216,2216,Rice,Kansas,142194.942,290.212,18,0,244.8,1378.899,0,209004.911
ReAtlas_biomass.1733,1733,Carter,Missouri,0,183.975,30692,31024,1963.382,724.27,0,65104.576
ReAtlas_biomass.1736,1736,Newton,Missouri,3164.487,1736.392,23558,6794,1004.594,5703.367,2206.225,59084.556
ReAtlas_biomass.2218,2218,Coffey,Kansas,61268.706,49.751,701,0,20.412,1151.943,437.942,144410.615
ReAtlas_biomass.2219,2219,Anderson,Kansas,60350.272,545.353,1138,1051,4.082,970.787,0,89841.014
ReAtlas_biomass.1741,1741,Oregon,Missouri,0,670.76,65380,43898,505.93,1102.983,0,112264.704
ReAtlas_biomass.1743,1743,Ripley,Missouri,12896.23,99.013,47884,43444,12.247,1622.027,55.635,113836.956
ReAtlas_biomass.1744,1744,Taney,Missouri,0,102.987,56783,4022,248.882,4415.098,0,66569.314
ReAtlas_biomass.2220,2220,Linn,Kansas,27618.942,282.217,4767,0,16.33,1236.333,0,145021.473
ReAtlas_biomass.1747,1747,Dunklin,Missouri,154009.077,9.582,2005,0,8.165,3716.884,0,168692.279
ReAtlas_biomass.1748,1748,Pemiscot,Missouri,179377.672,7.256,1212,0,0,2409.955,527.725,185440.219
ReAtlas_biomass.1749,1749,Lake of the Wood,Minnesota,3211.383,6.572,50293,4133,4.082,536.18,0,74096.725
ReAtlas_biomass.1750,1750,Roseau,Minnesota,39782.014,84.009,25859,182,261.13,1700.013,5552.345,618349.95
ReAtlas_biomass.1751,1751,Kittson,Minnesota,111446.671,55.32,13406,0,0,611.333,0,542908.557
ReAtlas_biomass.1752,1752,Koochiching,Minnesota,1117.624,10.562,251084,136122,252.965,1595.474,0,390671.757
ReAtlas_biomass.1753,1753,Marshall,Minnesota,172936.989,49.804,23985,0,4.082,1091.01,0,1035481.895
ReAtlas_biomass.1754,1754,Beltrami,Minnesota,5917.761,67.304,118968,85277,1261.642,4268.498,0,289741.705
ReAtlas_biomass.1755,1755,Cook,Minnesota,0,0.996,44681,18770,0,599.809,0,64105.256
ReAtlas_biomass.1756,1756,Lake,Minnesota,0,0.996,70223,31958,0,1270.732,0,103483.261
ReAtlas_biomass.1757,1757,Pennington,Minnesota,58801.039,26.353,8903,0,12.247,1337.974,0,384288.85
ReAtlas_biomass.1760,1760,Red Lake,Minnesota,52442.399,35.901,8974,0,0,423.436,0,255176.319
ReAtlas_biomass.1762,1762,Mahnomen,Minnesota,40636.277,60.521,10118,0,0,601.976,0,148729.36
ReAtlas_biomass.1765,1765,Hubbard,Minnesota,16741.882,41.099,90040,181794,32.659,1991.528,0,299946.768
ReAtlas_biomass.1766,1766,Becker,Minnesota,79866.916,639.167,51505,4327,514.094,2954.889,1029,275004.761
ReAtlas_biomass.1769,1769,Wadena,Minnesota,24376.624,117.822,15208,6170,1000.512,1441.46,0,67875.459
ReAtlas_biomass.1771,1771,St. Louis,Minnesota,343,36.423,378921,90671,775.224,20114.386,0,492731.691
ReAtlas_biomass.1772,1772,Carlton,Minnesota,434.169,52.064,45526,87734,248.882,3210.256,0,139229.541
ReAtlas_biomass.1773,1773,Otter Tail,Minnesota,242593.495,1140.825,49159,520,526.342,5993.07,0,629562.659
ReAtlas_biomass.1774,1774,Wilkin,Minnesota,196686.052,191.131,33,0,0,703.067,0,259387.683
ReAtlas_biomass.1775,1775,Pine,Minnesota,19603.114,156.583,74795,11783,16.33,2976.227,0,110562.102
ReAtlas_biomass.1776,1776,Todd,Minnesota,93174.149,539.113,13757,268,16.33,2405.871,0,176037.719
ReAtlas_biomass.1777,1777,Morrison,Minnesota,97027.427,2126.441,26653,511,277.459,3214.295,0,155589.346
ReAtlas_biomass.1778,1778,Mille Lacs,Minnesota,27495.865,135.643,21209,4828,289.706,2290.202,0,59343.059
ReAtlas_biomass.2131,2131,Warren,Kentucky,54212.711,1091.055,8741,0,1783.901,10208.462,0,87470.701
ReAtlas_biomass.1780,1780,Grant,Minnesota,203993.787,171.579,3335,0,0,619.443,0,353621.501
ReAtlas_biomass.1781,1781,Douglas,Minnesota,108074.111,347.349,545,317,28.577,3414.307,0,288879.023
ReAtlas_biomass.1785,1785,Stevens,Minnesota,280410.635,938.846,0,0,16.33,1080.963,0,361422.457
ReAtlas_biomass.1786,1786,Pope,Minnesota,167572.695,373.7,142,0,0,1197.484,0,365727.775
ReAtlas_biomass.1787,1787,Isanti,Minnesota,48092.681,78.543,1222,223,277.459,3263.214,0,57323.692
ReAtlas_biomass.1793,1793,Swift,Minnesota,310030.791,231.473,0,0,4.082,1177.622,0,496853.687
ReAtlas_biomass.1794,1794,Kandiyohi,Minnesota,281492.488,5398.962,255,0,518.177,4239.903,7483.161,495334.819
ReAtlas_biomass.1795,1795,Meeker,Minnesota,219179.802,482.657,392,508,248.882,2321.13,0,309988.955
ReAtlas_biomass.1799,1799,Chippewa,Minnesota,280829.645,246.76,10,0,248.882,1561.46,0,359700.167
ReAtlas_biomass.1800,1800,Ramsey,Minnesota,0,2.16,0,0,5499.425,51152.077,0,57498.709
ReAtlas_biomass.1801,1801,McLeod,Minnesota,198351.83,404.797,20,0,779.306,3528.104,8247.561,236297.388
ReAtlas_biomass.1809,1809,Redwood,Minnesota,445698.568,1599.372,67,0,4.082,1746.995,0,534270.027
ReAtlas_biomass.1810,1810,Lyon,Minnesota,326030.915,1435.844,840,0,277.459,2504.268,2683.485,430066.12
ReAtlas_biomass.1811,1811,Lincoln,Minnesota,158099.461,526.63,0,0,248.882,724.013,0,362847.819
ReAtlas_biomass.1815,1815,Nicollet,Minnesota,208402.197,2686.407,4709,12026,248.882,2932.333,0,254018.909
ReAtlas_biomass.1816,1816,Wabasha,Minnesota,128472.251,574.649,8226,1956,505.93,2128.505,0,192684.125
ReAtlas_biomass.1817,1817,Blue Earth,Minnesota,370926.798,3328.941,2193,0,252.965,5963.882,5054.517,448830.879
ReAtlas_biomass.1818,1818,Pipestone,Minnesota,165101.076,1813.741,0,0,0,1156.181,0,236328.758
ReAtlas_biomass.1819,1819,Olmsted,Minnesota,194625.395,636.728,4380,200,787.471,12513.165,761.068,288125.966
ReAtlas_biomass.1820,1820,Dodge,Minnesota,220446.901,980.041,4013,0,265.212,1746.438,0,247326.82
ReAtlas_biomass.1821,1821,Steele,Minnesota,204893.584,574.94,4551,0,510.012,3408.135,1521.45,272581.323
ReAtlas_biomass.1822,1822,Murray,Minnesota,310835.453,918.419,7,0,0,1084.279,0,420412.494
ReAtlas_biomass.1823,1823,Waseca,Minnesota,233441.298,1252.295,149,0,244.8,1923.239,0,285095.489
ReAtlas_biomass.1824,1824,Cottonwood,Minnesota,327012.178,1165.177,46,248,265.212,1289.184,0,393148.888
ReAtlas_biomass.1826,1826,Watonwan,Minnesota,239079.835,1028.248,0,0,4.082,1260.522,0,271716.392
ReAtlas_biomass.1827,1827,Rock,Minnesota,221970.099,1372.713,40,0,8.165,957.483,0,234739.274
ReAtlas_biomass.1828,1828,Nobles,Minnesota,320675.733,2078.293,103,0,257.047,2142.655,0,360846.158
ReAtlas_biomass.1829,1829,Mower,Minnesota,387718.411,1483.354,356,0,746.647,3893.033,0,415865.34
ReAtlas_biomass.1830,1830,Jackson,Minnesota,340474.949,1767.72,31,0,0,1200.636,0,388502.759
ReAtlas_biomass.1831,1831,Freeborn,Minnesota,369810.128,1797.328,461,627,1228.982,3390.963,2597.394,440892.415
ReAtlas_biomass.1833,1833,Martin,Minnesota,438924.434,6006.574,0,0,244.8,2238.196,0,478160.591
ReAtlas_biomass.1834,1834,Faribault,Minnesota,400427.245,1518.708,316,0,16.33,1775.329,0,434578.618
ReAtlas_biomass.1835,1835,Houston,Minnesota,86161.962,422.088,17174,10371,497.765,1942.15,0,203866.954
ReAtlas_biomass.2133,2133,Metcalfe,Kentucky,1327.987,468.596,32658,15226,4.082,1178.521,0,52554.475
ReAtlas_biomass.1837,1837,Houghton,Michigan,0,1,55693,35432,510.012,4803.573,0,96654.272
ReAtlas_biomass.1838,1838,Ontonagon,Michigan,85.05,24.571,42520,0,0,1469.159,6573.161,50684.869
ReAtlas_biomass.2135,2135,Barren,Kentucky,12745.337,898.115,22414,20657,8.165,4212.537,5507.748,81389.315
ReAtlas_biomass.1840,1840,Marquette,Michigan,0,0,100542,3054,36.742,7824.532,0,111723.367
ReAtlas_biomass.2137,2137,Todd,Kentucky,84852.518,1485.006,12503,10714,750.73,1388.115,0,175805.482
ReAtlas_biomass.2138,2138,Logan,Kentucky,116176.444,1052.348,13429,11806,281.542,2970.58,6573.161,232553.083
ReAtlas_biomass.2139,2139,Marshall,Kentucky,15047.077,194.34,13842,10600,738.482,3264.742,2402.286,94300.176
ReAtlas_biomass.2142,2142,Trigg,Kentucky,34766.969,519.552,18164,23482,248.882,1455.957,0,106031.136
ReAtlas_biomass.1858,1858,Otsego,Michigan,0,0,25868,22952,984.182,3118.464,0,53067.319
ReAtlas_biomass.2148,2148,Graves,Kentucky,97630.143,1133.528,19542,13046,1245.312,4103.622,1785.984,382228.996
ReAtlas_biomass.2149,2149,Cumberland,Kentucky,1480.555,68.885,32378,14900,489.6,865.323,0,51432.509
ReAtlas_biomass.1863,1863,Crawford,Michigan,0,0,23401,85186,518.177,1778.563,2125.845,113033.187
ReAtlas_biomass.1864,1864,Oscoda,Michigan,0,0,18359,33841,501.847,1295.239,0,54012.66
ReAtlas_biomass.1867,1867,Wexford,Michigan,0,35.785,17477,27344,16.33,3695.514,0,51921.699
ReAtlas_biomass.1868,1868,Missaukee,Michigan,9233.16,405.637,14177,92841,8.165,1712.024,0,122381.267
ReAtlas_biomass.2152,2152,Simpson,Kentucky,73704.736,351.479,2823,0,493.682,1868.642,0,84534.508
ReAtlas_biomass.2154,2154,Hickman,Kentucky,65636.835,258.319,6082,0,244.8,570.26,0,121599.203
ReAtlas_biomass.2155,2155,Calloway,Kentucky,64240.151,233.306,12697,0,32.659,3703.87,0,130050.278
ReAtlas_biomass.1874,1874,Osceola,Michigan,3171.32,228.777,11185,23410,497.765,3015.386,0,56704.558
ReAtlas_biomass.1875,1875,Clare,Michigan,2114.213,175.928,18587,26717,261.13,3877.11,5226.361,66363.198
ReAtlas_biomass.1877,1877,Gladwin,Michigan,4929.972,90.624,12181,6621,244.8,3258.78,0,50414.357
ReAtlas_biomass.1880,1880,Midland,Michigan,35424.806,87.479,8480,8127,767.059,10072.193,6027.161,86604.481
ReAtlas_biomass.2157,2157,Cheyenne,Kansas,53043.719,95.634,0,0,0,378.858,0,53523.446
ReAtlas_biomass.1883,1883,Mecosta,Michigan,21298.317,467.509,8162,13998,501.847,4976.953,0,77762.717
ReAtlas_biomass.1884,1884,Isabella,Michigan,69769.289,455.342,6990,0,505.93,7491.257,0,124262.671
ReAtlas_biomass.1887,1887,Saginaw,Michigan,173545.769,88.938,1651,9428,1743.077,25018.677,8004,267413.957
ReAtlas_biomass.1889,1889,Montcalm,Michigan,92419.716,689.118,10144,11503,261.13,7426.266,5881.561,164555.34
ReAtlas_biomass.1890,1890,Gratiot,Michigan,147808.074,997.134,880,0,261.13,5090.982,0,209162.754
ReAtlas_biomass.1895,1895,Shiawassee,Michigan,103862.767,195.789,1049,0,257.047,8567.77,10213.161,142634.875
ReAtlas_biomass.1896,1896,Ionia,Michigan,128617.862,1151.807,1892,22696,273.377,7456.065,0,200096.189
ReAtlas_biomass.1897,1897,Clinton,Michigan,128398.263,888.803,707,0,252.965,7657.044,16303,187749.007
ReAtlas_biomass.1899,1899,Ingham,Michigan,89195.826,391.401,1024,67,2261.254,33937.397,5845.161,135996.243
ReAtlas_biomass.1900,1900,Barry,Michigan,53284.789,463.993,6011,18802,992.347,6802.06,0,143816.831
ReAtlas_biomass.1901,1901,Eaton,Michigan,119879.637,279.303,2507,9548,1257.559,12438.766,0,193074.63
ReAtlas_biomass.1906,1906,Washtenaw,Michigan,71359.576,242.725,2671,0,1033.171,39090.142,56353,178479.464
ReAtlas_biomass.1907,1907,Jackson,Michigan,69081.026,216.079,3142,0,1490.112,18733.406,0,103711.198
ReAtlas_biomass.1908,1908,Calhoun,Michigan,112179.427,1107.488,2667,1929,767.059,16589.07,15448.027,185302.659
ReAtlas_biomass.1909,1909,Kalamazoo,Michigan,68089.174,951.921,7101,0,2710.93,28487.151,0,113490.913
ReAtlas_biomass.1913,1913,Lenawee,Michigan,157796.551,528.63,2002,0,1522.771,11966.085,2450,338457.296
ReAtlas_biomass.1914,1914,Hillsdale,Michigan,96614.211,737.765,1396,22374,489.6,5592.599,0,294071.646
ReAtlas_biomass.1915,1915,Branch,Michigan,115186.827,1335.296,1173,0,265.212,5505.094,0,195359.63
ReAtlas_biomass.1916,1916,St. Joseph,Michigan,123694.662,537.174,2384,5758,754.812,7472.183,8393.161,172176.382
ReAtlas_biomass.1917,1917,Cass,Michigan,97306.132,2934.525,2029,0,2028.701,6133.829,0,134149.253
ReAtlas_biomass.1918,1918,Monroe,Michigan,117416.361,56.402,624,0,996.43,17258,2450,147660.929
ReAtlas_biomass.1919,1919,Aroostook,Maine,0,10.425,293631,27111,1510.524,8436.415,2455,333276.628
ReAtlas_biomass.1920,1920,Somerset,Maine,0,16,456661,88804,40.824,5601.308,7498,558705.28
ReAtlas_biomass.1921,1921,Piscataquis,Maine,0,0,305668,54096,285.624,1803.384,147,362028.508
ReAtlas_biomass.1922,1922,Penobscot,Maine,0,0,470093,70713,1290.218,14763.4,8066.688,565165.944
ReAtlas_biomass.1923,1923,Franklin,Maine,0,0,188609,30518,758.894,3200.411,0,223135.032
ReAtlas_biomass.1924,1924,Oxford,Maine,0,0,225085,44535,81.648,5713.223,0,275505.414
ReAtlas_biomass.1925,1925,Kennebec,Maine,0,86.285,81993,14263,1290.218,12182.039,1659.059,111667.261
ReAtlas_biomass.1926,1926,Washington,Maine,0,0,317876,3361,244.8,3554.202,0,325092.127
ReAtlas_biomass.1927,1927,Androscoggin,Maine,0,0,137796,23760,1775.736,10676.801,5208.161,179388.33
ReAtlas_biomass.1928,1928,Waldo,Maine,0,14,50356,17169,281.542,3877.403,0,71757.938
ReAtlas_biomass.1929,1929,Hancock,Maine,0,0,103273,837,505.93,5418.697,0,110120.269
ReAtlas_biomass.2158,2158,Rawlins,Kansas,56440.043,38.845,0,0,0,445.818,0,56929.611
ReAtlas_biomass.2159,2159,Jewell,Kansas,104128.605,476.389,0,0,0,544.572,0,203460.027
ReAtlas_biomass.2160,2160,Smith,Kansas,70332.034,360.914,0,0,0,633.751,0,131463.87
ReAtlas_biomass.2161,2161,Phillips,Kansas,32111.251,534.822,277,0,4.082,809.115,363.609,109470.906
ReAtlas_biomass.2162,2162,Decatur,Kansas,50984.32,144.103,0,0,4.082,415.607,0,79118.217
ReAtlas_biomass.1938,1938,Cecil,Maryland,24971.287,497.798,480,6542,526.342,10220.426,5274.849,61762.511
ReAtlas_biomass.1939,1939,Carroll,Maryland,37558.501,760.654,5718,3757,1339.207,17896.74,2391,98181.199
ReAtlas_biomass.1940,1940,Frederick,Maryland,41550.156,1290.381,3081,1142,2613.096,22989.435,9121.161,106404.501
ReAtlas_biomass.1941,1941,Harford,Maryland,23736.066,298.963,8342,6234,289.706,25803.116,2066.58,72136.46
ReAtlas_biomass.1942,1942,Howard,Maryland,7854.338,75.996,4063,0,3249.518,29128.898,9337.348,57886.078
ReAtlas_biomass.1943,1943,Baltimore,Maryland,20951.84,173.008,6999,6387,6972.307,89007.256,9849.161,144635.515
ReAtlas_biomass.2163,2163,Republic,Kansas,138450.147,131.453,0,0,4.082,698.464,0,196302.243
ReAtlas_biomass.1953,1953,Wicomico,Maryland,25893.702,126.333,31722,0,514.094,10521.672,7965.465,92034.379
ReAtlas_biomass.1954,1954,Dorchester,Maryland,39912.325,65.77,19936,17350,493.682,3673.428,1166.666,110939.626
ReAtlas_biomass.1955,1955,Worcester,Maryland,47216.544,152.025,26714,22341,501.847,5526.888,2205,120933.231
ReAtlas_biomass.1956,1956,Charles,Maryland,8038.182,39.387,22692,11976,518.177,14442.597,6055,72592.687
ReAtlas_biomass.1957,1957,St. Mary's,Maryland,12611.611,234.753,13782,9762,261.13,10160.013,7028.645,61272.518
ReAtlas_biomass.2165,2165,Norton,Kansas,41253.878,863.586,0,0,4.082,803.369,0,161381.512
ReAtlas_biomass.2166,2166,Marshall,Kansas,98374.764,505.644,5987,0,8.165,1494.098,0,232022.302
